hour,lat,lon,elevation,slope,predicted_wind_speed,grid_proximity,road_distance,residential_distance,heritage_distance,geology_distance,water_distance,cost
12,32.48673596927378,35.41350955703991,345.1,11.9,5.31,0.88,340.1,513.9,731.9,969.8,314.5,1091.4
13,32.48673596927378,35.41350955703991,345.1,11.9,8.9,0.88,340.1,513.9,731.9,969.8,314.5,1091.4
14,32.48673596927378,35.41350955703991,345.1,11.9,5.44,0.88,340.1,513.9,731.9,969.8,314.5,1091.4
15,32.48673596927378,35.41350955703991,345.1,11.9,8.45,0.88,340.1,513.9,731.9,969.8,314.5,1091.4
16,32.48673596927378,35.41350955703991,345.1,11.9,5.21,0.88,340.1,513.9,731.9,969.8,314.5,1091.4
17,32.48673596927378,35.41350955703991,345.1,11.9,7.02,0.88,340.1,513.9,731.9,969.8,314.5,1091.4
18,32.48673596927378,35.41350955703991,345.1,11.9,4,0.88,340.1,513.9,731.9,969.8,314.5,1091.4
19,32.48673596927378,35.41350955703991,345.1,11.9,8.75,0.88,340.1,513.9,731.9,969.8,314.5,1091.4
20,32.48673596927378,35.41350955703991,345.1,11.9,4.34,0.88,340.1,513.9,731.9,969.8,314.5,1091.4
21,32.48673596927378,35.41350955703991,345.1,11.9,8.61,0.88,340.1,513.9,731.9,969.8,314.5,1091.4
22,32.48673596927378,35.41350955703991,345.1,11.9,5.24,0.88,340.1,513.9,731.9,969.8,314.5,1091.4
23,32.48673596927378,35.41350955703991,345.1,11.9,5.88,0.88,340.1,513.9,731.9,969.8,314.5,1091.4
0,32.49963801261209,35.41736378814764,276,6.8,8.39,0.63,468.5,649.9,1054.6,1200,895.7,867.3
1,32.49963801261209,35.41736378814764,276,6.8,7.77,0.63,468.5,649.9,1054.6,1200,895.7,867.3
2,32.49963801261209,35.41736378814764,276,6.8,9.36,0.63,468.5,649.9,1054.6,1200,895.7,867.3
3,32.49963801261209,35.41736378814764,276,6.8,9.78,0.63,468.5,649.9,1054.6,1200,895.7,867.3
4,32.49963801261209,35.41736378814764,276,6.8,8.74,0.63,468.5,649.9,1054.6,1200,895.7,867.3
5,32.49963801261209,35.41736378814764,276,6.8,7.43,0.63,468.5,649.9,1054.6,1200,895.7,867.3
6,32.49963801261209,35.41736378814764,276,6.8,8,0.63,468.5,649.9,1054.6,1200,895.7,867.3
7,32.49963801261209,35.41736378814764,276,6.8,9.04,0.63,468.5,649.9,1054.6,1200,895.7,867.3
8,32.49963801261209,35.41736378814764,276,6.8,7.13,0.63,468.5,649.9,1054.6,1200,895.7,867.3
9,32.49963801261209,35.41736378814764,276,6.8,10.36,0.63,468.5,649.9,1054.6,1200,895.7,867.3
10,32.49963801261209,35.41736378814764,276,6.8,8.33,0.63,468.5,649.9,1054.6,1200,895.7,867.3
11,32.49963801261209,35.41736378814764,276,6.8,7.77,0.63,468.5,649.9,1054.6,1200,895.7,867.3
12,32.49963801261209,35.41736378814764,276,6.8,5.06,0.63,468.5,649.9,1054.6,1200,895.7,867.3
13,32.49963801261209,35.41736378814764,276,6.8,6.62,0.63,468.5,649.9,1054.6,1200,895.7,867.3
14,32.49963801261209,35.41736378814764,276,6.8,8.71,0.63,468.5,649.9,1054.6,1200,895.7,867.3
15,32.49963801261209,35.41736378814764,276,6.8,6.91,0.63,468.5,649.9,1054.6,1200,895.7,867.3
16,32.49963801261209,35.41736378814764,276,6.8,4.19,0.63,468.5,649.9,1054.6,1200,895.7,867.3
17,32.49963801261209,35.41736378814764,276,6.8,5.35,0.63,468.5,649.9,1054.6,1200,895.7,867.3
18,32.49963801261209,35.41736378814764,276,6.8,5.24,0.63,468.5,649.9,1054.6,1200,895.7,867.3
19,32.49963801261209,35.41736378814764,276,6.8,4,0.63,468.5,649.9,1054.6,1200,895.7,867.3
20,32.49963801261209,35.41736378814764,276,6.8,4.22,0.63,468.5,649.9,1054.6,1200,895.7,867.3
21,32.49963801261209,35.41736378814764,276,6.8,4.97,0.63,468.5,649.9,1054.6,1200,895.7,867.3
22,32.49963801261209,35.41736378814764,276,6.8,6.22,0.63,468.5,649.9,1054.6,1200,895.7,867.3
23,32.49963801261209,35.41736378814764,276,6.8,8.68,0.63,468.5,649.9,1054.6,1200,895.7,867.3
0,32.51973361543288,35.39397483269138,346.4,13.6,7.88,1,574.9,983.3,566,485.3,720,1034
1,32.51973361543288,35.39397483269138,346.4,13.6,4.66,1,574.9,983.3,566,485.3,720,1034
2,32.51973361543288,35.39397483269138,346.4,13.6,9.4,1,574.9,983.3,566,485.3,720,1034
3,32.51973361543288,35.39397483269138,346.4,13.6,9.43,1,574.9,983.3,566,485.3,720,1034
4,32.51973361543288,35.39397483269138,346.4,13.6,9.67,1,574.9,983.3,566,485.3,720,1034
5,32.51973361543288,35.39397483269138,346.4,13.6,9.62,1,574.9,983.3,566,485.3,720,1034
6,32.51973361543288,35.39397483269138,346.4,13.6,8.65,1,574.9,983.3,566,485.3,720,1034
7,32.51973361543288,35.39397483269138,346.4,13.6,9.75,1,574.9,983.3,566,485.3,720,1034
8,32.51973361543288,35.39397483269138,346.4,13.6,11.49,1,574.9,983.3,566,485.3,720,1034
9,32.51973361543288,35.39397483269138,346.4,13.6,9.17,1,574.9,983.3,566,485.3,720,1034
10,32.51973361543288,35.39397483269138,346.4,13.6,8.86,1,574.9,983.3,566,485.3,720,1034
11,32.51973361543288,35.39397483269138,346.4,13.6,10.77,1,574.9,983.3,566,485.3,720,1034
12,32.51973361543288,35.39397483269138,346.4,13.6,7.79,1,574.9,983.3,566,485.3,720,1034
13,32.51973361543288,35.39397483269138,346.4,13.6,6.86,1,574.9,983.3,566,485.3,720,1034
14,32.51973361543288,35.39397483269138,346.4,13.6,5.82,1,574.9,983.3,566,485.3,720,1034
15,32.51973361543288,35.39397483269138,346.4,13.6,5.48,1,574.9,983.3,566,485.3,720,1034
16,32.51973361543288,35.39397483269138,346.4,13.6,4,1,574.9,983.3,566,485.3,720,1034
17,32.51973361543288,35.39397483269138,346.4,13.6,5.25,1,574.9,983.3,566,485.3,720,1034
18,32.51973361543288,35.39397483269138,346.4,13.6,7.17,1,574.9,983.3,566,485.3,720,1034
19,32.51973361543288,35.39397483269138,346.4,13.6,4.32,1,574.9,983.3,566,485.3,720,1034
20,32.51973361543288,35.39397483269138,346.4,13.6,7.89,1,574.9,983.3,566,485.3,720,1034
21,32.51973361543288,35.39397483269138,346.4,13.6,5.37,1,574.9,983.3,566,485.3,720,1034
22,32.51973361543288,35.39397483269138,346.4,13.6,6.09,1,574.9,983.3,566,485.3,720,1034
23,32.51973361543288,35.39397483269138,346.4,13.6,7.73,1,574.9,983.3,566,485.3,720,1034
0,32.494911330387595,35.44020874221754,415.9,13.6,8.84,0.26,677.9,1033.6,237.5,1212,843.5,1050.5
1,32.494911330387595,35.44020874221754,415.9,13.6,7.24,0.26,677.9,1033.6,237.5,1212,843.5,1050.5
2,32.494911330387595,35.44020874221754,415.9,13.6,6.44,0.26,677.9,1033.6,237.5,1212,843.5,1050.5
3,32.494911330387595,35.44020874221754,415.9,13.6,8.89,0.26,677.9,1033.6,237.5,1212,843.5,1050.5
4,32.494911330387595,35.44020874221754,415.9,13.6,10.34,0.26,677.9,1033.6,237.5,1212,843.5,1050.5
5,32.494911330387595,35.44020874221754,415.9,13.6,9.24,0.26,677.9,1033.6,237.5,1212,843.5,1050.5
6,32.494911330387595,35.44020874221754,415.9,13.6,9.32,0.26,677.9,1033.6,237.5,1212,843.5,1050.5
7,32.494911330387595,35.44020874221754,415.9,13.6,8.93,0.26,677.9,1033.6,237.5,1212,843.5,1050.5
8,32.494911330387595,35.44020874221754,415.9,13.6,6.7,0.26,677.9,1033.6,237.5,1212,843.5,1050.5
9,32.494911330387595,35.44020874221754,415.9,13.6,7.32,0.26,677.9,1033.6,237.5,1212,843.5,1050.5
10,32.494911330387595,35.44020874221754,415.9,13.6,7.65,0.26,677.9,1033.6,237.5,1212,843.5,1050.5
11,32.494911330387595,35.44020874221754,415.9,13.6,6.83,0.26,677.9,1033.6,237.5,1212,843.5,1050.5
12,32.494911330387595,35.44020874221754,415.9,13.6,4.93,0.26,677.9,1033.6,237.5,1212,843.5,1050.5
13,32.494911330387595,35.44020874221754,415.9,13.6,7.27,0.26,677.9,1033.6,237.5,1212,843.5,1050.5
14,32.494911330387595,35.44020874221754,415.9,13.6,7.88,0.26,677.9,1033.6,237.5,1212,843.5,1050.5
15,32.494911330387595,35.44020874221754,415.9,13.6,6.4,0.26,677.9,1033.6,237.5,1212,843.5,1050.5
16,32.494911330387595,35.44020874221754,415.9,13.6,5.99,0.26,677.9,1033.6,237.5,1212,843.5,1050.5
17,32.494911330387595,35.44020874221754,415.9,13.6,7.45,0.26,677.9,1033.6,237.5,1212,843.5,1050.5
18,32.494911330387595,35.44020874221754,415.9,13.6,4.88,0.26,677.9,1033.6,237.5,1212,843.5,1050.5
19,32.494911330387595,35.44020874221754,415.9,13.6,4.83,0.26,677.9,1033.6,237.5,1212,843.5,1050.5
20,32.494911330387595,35.44020874221754,415.9,13.6,4.36,0.26,677.9,1033.6,237.5,1212,843.5,1050.5
21,32.494911330387595,35.44020874221754,415.9,13.6,5.54,0.26,677.9,1033.6,237.5,1212,843.5,1050.5
22,32.494911330387595,35.44020874221754,415.9,13.6,5.16,0.26,677.9,1033.6,237.5,1212,843.5,1050.5
23,32.494911330387595,35.44020874221754,415.9,13.6,8.01,0.26,677.9,1033.6,237.5,1212,843.5,1050.5
0,32.5227200511293,35.374592229815924,213,4.7,10.68,0.87,647.4,643,1257.4,1040.2,198,1048.3
1,32.5227200511293,35.374592229815924,213,4.7,7.95,0.87,647.4,643,1257.4,1040.2,198,1048.3
2,32.5227200511293,35.374592229815924,213,4.7,9.48,0.87,647.4,643,1257.4,1040.2,198,1048.3
3,32.5227200511293,35.374592229815924,213,4.7,8.35,0.87,647.4,643,1257.4,1040.2,198,1048.3
4,32.5227200511293,35.374592229815924,213,4.7,7,0.87,647.4,643,1257.4,1040.2,198,1048.3
5,32.5227200511293,35.374592229815924,213,4.7,9.63,0.87,647.4,643,1257.4,1040.2,198,1048.3
6,32.5227200511293,35.374592229815924,213,4.7,10.9,0.87,647.4,643,1257.4,1040.2,198,1048.3
7,32.5227200511293,35.374592229815924,213,4.7,8.17,0.87,647.4,643,1257.4,1040.2,198,1048.3
8,32.5227200511293,35.374592229815924,213,4.7,7.48,0.87,647.4,643,1257.4,1040.2,198,1048.3
9,32.5227200511293,35.374592229815924,213,4.7,9.89,0.87,647.4,643,1257.4,1040.2,198,1048.3
10,32.5227200511293,35.374592229815924,213,4.7,6.96,0.87,647.4,643,1257.4,1040.2,198,1048.3
11,32.5227200511293,35.374592229815924,213,4.7,7.94,0.87,647.4,643,1257.4,1040.2,198,1048.3
12,32.5227200511293,35.374592229815924,213,4.7,9.14,0.87,647.4,643,1257.4,1040.2,198,1048.3
13,32.5227200511293,35.374592229815924,213,4.7,5.4,0.87,647.4,643,1257.4,1040.2,198,1048.3
14,32.5227200511293,35.374592229815924,213,4.7,5.99,0.87,647.4,643,1257.4,1040.2,198,1048.3
15,32.5227200511293,35.374592229815924,213,4.7,4.92,0.87,647.4,643,1257.4,1040.2,198,1048.3
16,32.5227200511293,35.374592229815924,213,4.7,5.95,0.87,647.4,643,1257.4,1040.2,198,1048.3
17,32.5227200511293,35.374592229815924,213,4.7,7,0.87,647.4,643,1257.4,1040.2,198,1048.3
18,32.5227200511293,35.374592229815924,213,4.7,6.47,0.87,647.4,643,1257.4,1040.2,198,1048.3
19,32.5227200511293,35.374592229815924,213,4.7,4.12,0.87,647.4,643,1257.4,1040.2,198,1048.3
20,32.5227200511293,35.374592229815924,213,4.7,9.18,0.87,647.4,643,1257.4,1040.2,198,1048.3
21,32.5227200511293,35.374592229815924,213,4.7,6.57,0.87,647.4,643,1257.4,1040.2,198,1048.3
22,32.5227200511293,35.374592229815924,213,4.7,5.53,0.87,647.4,643,1257.4,1040.2,198,1048.3
23,32.5227200511293,35.374592229815924,213,4.7,8.48,0.87,647.4,643,1257.4,1040.2,198,1048.3
0,32.504773383095646,35.417364133016164,210.5,15,8.78,0.34,275.7,1156.2,444.7,1113.3,423.6,1095.2
1,32.504773383095646,35.417364133016164,210.5,15,7.5,0.34,275.7,1156.2,444.7,1113.3,423.6,1095.2
2,32.504773383095646,35.417364133016164,210.5,15,8.93,0.34,275.7,1156.2,444.7,1113.3,423.6,1095.2
3,32.504773383095646,35.417364133016164,210.5,15,8.9,0.34,275.7,1156.2,444.7,1113.3,423.6,1095.2
4,32.504773383095646,35.417364133016164,210.5,15,8.65,0.34,275.7,1156.2,444.7,1113.3,423.6,1095.2
5,32.504773383095646,35.417364133016164,210.5,15,12,0.34,275.7,1156.2,444.7,1113.3,423.6,1095.2
6,32.504773383095646,35.417364133016164,210.5,15,8.33,0.34,275.7,1156.2,444.7,1113.3,423.6,1095.2
7,32.504773383095646,35.417364133016164,210.5,15,8.79,0.34,275.7,1156.2,444.7,1113.3,423.6,1095.2
8,32.504773383095646,35.417364133016164,210.5,15,8.98,0.34,275.7,1156.2,444.7,1113.3,423.6,1095.2
9,32.504773383095646,35.417364133016164,210.5,15,9.69,0.34,275.7,1156.2,444.7,1113.3,423.6,1095.2
10,32.504773383095646,35.417364133016164,210.5,15,8.25,0.34,275.7,1156.2,444.7,1113.3,423.6,1095.2
11,32.504773383095646,35.417364133016164,210.5,15,9.95,0.34,275.7,1156.2,444.7,1113.3,423.6,1095.2
12,32.504773383095646,35.417364133016164,210.5,15,8.56,0.34,275.7,1156.2,444.7,1113.3,423.6,1095.2
13,32.504773383095646,35.417364133016164,210.5,15,6.68,0.34,275.7,1156.2,444.7,1113.3,423.6,1095.2
14,32.504773383095646,35.417364133016164,210.5,15,7.39,0.34,275.7,1156.2,444.7,1113.3,423.6,1095.2
15,32.504773383095646,35.417364133016164,210.5,15,6.96,0.34,275.7,1156.2,444.7,1113.3,423.6,1095.2
16,32.504773383095646,35.417364133016164,210.5,15,7.16,0.34,275.7,1156.2,444.7,1113.3,423.6,1095.2
17,32.504773383095646,35.417364133016164,210.5,15,4.97,0.34,275.7,1156.2,444.7,1113.3,423.6,1095.2
18,32.504773383095646,35.417364133016164,210.5,15,4,0.34,275.7,1156.2,444.7,1113.3,423.6,1095.2
19,32.504773383095646,35.417364133016164,210.5,15,4,0.34,275.7,1156.2,444.7,1113.3,423.6,1095.2
20,32.504773383095646,35.417364133016164,210.5,15,6.91,0.34,275.7,1156.2,444.7,1113.3,423.6,1095.2
21,32.504773383095646,35.417364133016164,210.5,15,5.29,0.34,275.7,1156.2,444.7,1113.3,423.6,1095.2
22,32.504773383095646,35.417364133016164,210.5,15,5.42,0.34,275.7,1156.2,444.7,1113.3,423.6,1095.2
23,32.504773383095646,35.417364133016164,210.5,15,6.27,0.34,275.7,1156.2,444.7,1113.3,423.6,1095.2
0,32.503877632649825,35.40980873892528,428,15.6,5.19,0.61,172,1092.5,214.9,702.8,232.1,1465
1,32.503877632649825,35.40980873892528,428,15.6,9.22,0.61,172,1092.5,214.9,702.8,232.1,1465
2,32.503877632649825,35.40980873892528,428,15.6,10.57,0.61,172,1092.5,214.9,702.8,232.1,1465
3,32.503877632649825,35.40980873892528,428,15.6,9.63,0.61,172,1092.5,214.9,702.8,232.1,1465
4,32.503877632649825,35.40980873892528,428,15.6,7.48,0.61,172,1092.5,214.9,702.8,232.1,1465
5,32.503877632649825,35.40980873892528,428,15.6,10.91,0.61,172,1092.5,214.9,702.8,232.1,1465
6,32.503877632649825,35.40980873892528,428,15.6,9.19,0.61,172,1092.5,214.9,702.8,232.1,1465
7,32.503877632649825,35.40980873892528,428,15.6,7.91,0.61,172,1092.5,214.9,702.8,232.1,1465
8,32.503877632649825,35.40980873892528,428,15.6,9.79,0.61,172,1092.5,214.9,702.8,232.1,1465
9,32.503877632649825,35.40980873892528,428,15.6,12,0.61,172,1092.5,214.9,702.8,232.1,1465
10,32.503877632649825,35.40980873892528,428,15.6,8.7,0.61,172,1092.5,214.9,702.8,232.1,1465
11,32.503877632649825,35.40980873892528,428,15.6,10.99,0.61,172,1092.5,214.9,702.8,232.1,1465
12,32.503877632649825,35.40980873892528,428,15.6,7.45,0.61,172,1092.5,214.9,702.8,232.1,1465
13,32.503877632649825,35.40980873892528,428,15.6,7.13,0.61,172,1092.5,214.9,702.8,232.1,1465
14,32.503877632649825,35.40980873892528,428,15.6,7.53,0.61,172,1092.5,214.9,702.8,232.1,1465
15,32.503877632649825,35.40980873892528,428,15.6,5.33,0.61,172,1092.5,214.9,702.8,232.1,1465
16,32.503877632649825,35.40980873892528,428,15.6,6.05,0.61,172,1092.5,214.9,702.8,232.1,1465
17,32.503877632649825,35.40980873892528,428,15.6,5.21,0.61,172,1092.5,214.9,702.8,232.1,1465
18,32.503877632649825,35.40980873892528,428,15.6,4.03,0.61,172,1092.5,214.9,702.8,232.1,1465
19,32.503877632649825,35.40980873892528,428,15.6,7.47,0.61,172,1092.5,214.9,702.8,232.1,1465
20,32.503877632649825,35.40980873892528,428,15.6,5.81,0.61,172,1092.5,214.9,702.8,232.1,1465
21,32.503877632649825,35.40980873892528,428,15.6,5.72,0.61,172,1092.5,214.9,702.8,232.1,1465
22,32.503877632649825,35.40980873892528,428,15.6,6.41,0.61,172,1092.5,214.9,702.8,232.1,1465
23,32.503877632649825,35.40980873892528,428,15.6,5.97,0.61,172,1092.5,214.9,702.8,232.1,1465
0,32.530240415653516,35.38197105550521,475.2,9.3,8.73,0.58,618.3,792.2,940.2,293.8,209.6,927.7
1,32.530240415653516,35.38197105550521,475.2,9.3,5.55,0.58,618.3,792.2,940.2,293.8,209.6,927.7
2,32.530240415653516,35.38197105550521,475.2,9.3,9.96,0.58,618.3,792.2,940.2,293.8,209.6,927.7
3,32.530240415653516,35.38197105550521,475.2,9.3,8.99,0.58,618.3,792.2,940.2,293.8,209.6,927.7
4,32.530240415653516,35.38197105550521,475.2,9.3,8.54,0.58,618.3,792.2,940.2,293.8,209.6,927.7
5,32.530240415653516,35.38197105550521,475.2,9.3,10.38,0.58,618.3,792.2,940.2,293.8,209.6,927.7
6,32.530240415653516,35.38197105550521,475.2,9.3,7.78,0.58,618.3,792.2,940.2,293.8,209.6,927.7
7,32.530240415653516,35.38197105550521,475.2,9.3,12,0.58,618.3,792.2,940.2,293.8,209.6,927.7
8,32.530240415653516,35.38197105550521,475.2,9.3,8.13,0.58,618.3,792.2,940.2,293.8,209.6,927.7
9,32.530240415653516,35.38197105550521,475.2,9.3,11.86,0.58,618.3,792.2,940.2,293.8,209.6,927.7
10,32.530240415653516,35.38197105550521,475.2,9.3,7.44,0.58,618.3,792.2,940.2,293.8,209.6,927.7
11,32.530240415653516,35.38197105550521,475.2,9.3,8.1,0.58,618.3,792.2,940.2,293.8,209.6,927.7
12,32.530240415653516,35.38197105550521,475.2,9.3,10.02,0.58,618.3,792.2,940.2,293.8,209.6,927.7
13,32.530240415653516,35.38197105550521,475.2,9.3,8.06,0.58,618.3,792.2,940.2,293.8,209.6,927.7
14,32.530240415653516,35.38197105550521,475.2,9.3,5.7,0.58,618.3,792.2,940.2,293.8,209.6,927.7
15,32.530240415653516,35.38197105550521,475.2,9.3,5.66,0.58,618.3,792.2,940.2,293.8,209.6,927.7
16,32.530240415653516,35.38197105550521,475.2,9.3,6.51,0.58,618.3,792.2,940.2,293.8,209.6,927.7
17,32.530240415653516,35.38197105550521,475.2,9.3,7.25,0.58,618.3,792.2,940.2,293.8,209.6,927.7
18,32.530240415653516,35.38197105550521,475.2,9.3,5.88,0.58,618.3,792.2,940.2,293.8,209.6,927.7
19,32.530240415653516,35.38197105550521,475.2,9.3,6.06,0.58,618.3,792.2,940.2,293.8,209.6,927.7
20,32.530240415653516,35.38197105550521,475.2,9.3,4,0.58,618.3,792.2,940.2,293.8,209.6,927.7
21,32.530240415653516,35.38197105550521,475.2,9.3,5.08,0.58,618.3,792.2,940.2,293.8,209.6,927.7
22,32.530240415653516,35.38197105550521,475.2,9.3,6.73,0.58,618.3,792.2,940.2,293.8,209.6,927.7
23,32.530240415653516,35.38197105550521,475.2,9.3,5.41,0.58,618.3,792.2,940.2,293.8,209.6,927.7
0,32.4885918096283,35.43027229178132,208,2.6,7.02,0.27,136,206.7,752.1,1095.8,144.2,1053.3
1,32.4885918096283,35.43027229178132,208,2.6,7.79,0.27,136,206.7,752.1,1095.8,144.2,1053.3
2,32.4885918096283,35.43027229178132,208,2.6,9.48,0.27,136,206.7,752.1,1095.8,144.2,1053.3
3,32.4885918096283,35.43027229178132,208,2.6,8.77,0.27,136,206.7,752.1,1095.8,144.2,1053.3
4,32.4885918096283,35.43027229178132,208,2.6,10.66,0.27,136,206.7,752.1,1095.8,144.2,1053.3
5,32.4885918096283,35.43027229178132,208,2.6,9.36,0.27,136,206.7,752.1,1095.8,144.2,1053.3
6,32.4885918096283,35.43027229178132,208,2.6,10.7,0.27,136,206.7,752.1,1095.8,144.2,1053.3
7,32.4885918096283,35.43027229178132,208,2.6,8.3,0.27,136,206.7,752.1,1095.8,144.2,1053.3
8,32.4885918096283,35.43027229178132,208,2.6,11.8,0.27,136,206.7,752.1,1095.8,144.2,1053.3
9,32.4885918096283,35.43027229178132,208,2.6,7.91,0.27,136,206.7,752.1,1095.8,144.2,1053.3
10,32.4885918096283,35.43027229178132,208,2.6,7.41,0.27,136,206.7,752.1,1095.8,144.2,1053.3
11,32.4885918096283,35.43027229178132,208,2.6,7.79,0.27,136,206.7,752.1,1095.8,144.2,1053.3
12,32.4885918096283,35.43027229178132,208,2.6,6.59,0.27,136,206.7,752.1,1095.8,144.2,1053.3
13,32.4885918096283,35.43027229178132,208,2.6,11.26,0.27,136,206.7,752.1,1095.8,144.2,1053.3
14,32.4885918096283,35.43027229178132,208,2.6,8.22,0.27,136,206.7,752.1,1095.8,144.2,1053.3
15,32.4885918096283,35.43027229178132,208,2.6,4.86,0.27,136,206.7,752.1,1095.8,144.2,1053.3
16,32.4885918096283,35.43027229178132,208,2.6,7.77,0.27,136,206.7,752.1,1095.8,144.2,1053.3
17,32.4885918096283,35.43027229178132,208,2.6,7.91,0.27,136,206.7,752.1,1095.8,144.2,1053.3
18,32.4885918096283,35.43027229178132,208,2.6,6.81,0.27,136,206.7,752.1,1095.8,144.2,1053.3
19,32.4885918096283,35.43027229178132,208,2.6,7.02,0.27,136,206.7,752.1,1095.8,144.2,1053.3
20,32.4885918096283,35.43027229178132,208,2.6,4.2,0.27,136,206.7,752.1,1095.8,144.2,1053.3
21,32.4885918096283,35.43027229178132,208,2.6,5.15,0.27,136,206.7,752.1,1095.8,144.2,1053.3
22,32.4885918096283,35.43027229178132,208,2.6,8.88,0.27,136,206.7,752.1,1095.8,144.2,1053.3
23,32.4885918096283,35.43027229178132,208,2.6,9.04,0.27,136,206.7,752.1,1095.8,144.2,1053.3
0,32.50038330540305,35.42023590908884,311.2,8.2,7.94,0.7,479,1122.5,766.9,656.2,52.9,1354.6
1,32.50038330540305,35.42023590908884,311.2,8.2,5.87,0.7,479,1122.5,766.9,656.2,52.9,1354.6
2,32.50038330540305,35.42023590908884,311.2,8.2,5.79,0.7,479,1122.5,766.9,656.2,52.9,1354.6
3,32.50038330540305,35.42023590908884,311.2,8.2,8.03,0.7,479,1122.5,766.9,656.2,52.9,1354.6
4,32.50038330540305,35.42023590908884,311.2,8.2,10.76,0.7,479,1122.5,766.9,656.2,52.9,1354.6
5,32.50038330540305,35.42023590908884,311.2,8.2,8.76,0.7,479,1122.5,766.9,656.2,52.9,1354.6
6,32.50038330540305,35.42023590908884,311.2,8.2,8.91,0.7,479,1122.5,766.9,656.2,52.9,1354.6
7,32.50038330540305,35.42023590908884,311.2,8.2,9.82,0.7,479,1122.5,766.9,656.2,52.9,1354.6
8,32.50038330540305,35.42023590908884,311.2,8.2,6.14,0.7,479,1122.5,766.9,656.2,52.9,1354.6
9,32.50038330540305,35.42023590908884,311.2,8.2,8.52,0.7,479,1122.5,766.9,656.2,52.9,1354.6
10,32.50038330540305,35.42023590908884,311.2,8.2,7.17,0.7,479,1122.5,766.9,656.2,52.9,1354.6
11,32.50038330540305,35.42023590908884,311.2,8.2,7.75,0.7,479,1122.5,766.9,656.2,52.9,1354.6
12,32.50038330540305,35.42023590908884,311.2,8.2,7.31,0.7,479,1122.5,766.9,656.2,52.9,1354.6
13,32.50038330540305,35.42023590908884,311.2,8.2,6.25,0.7,479,1122.5,766.9,656.2,52.9,1354.6
14,32.50038330540305,35.42023590908884,311.2,8.2,7.56,0.7,479,1122.5,766.9,656.2,52.9,1354.6
15,32.50038330540305,35.42023590908884,311.2,8.2,5.76,0.7,479,1122.5,766.9,656.2,52.9,1354.6
16,32.50038330540305,35.42023590908884,311.2,8.2,6.42,0.7,479,1122.5,766.9,656.2,52.9,1354.6
17,32.50038330540305,35.42023590908884,311.2,8.2,6.09,0.7,479,1122.5,766.9,656.2,52.9,1354.6
18,32.50038330540305,35.42023590908884,311.2,8.2,4.91,0.7,479,1122.5,766.9,656.2,52.9,1354.6
19,32.50038330540305,35.42023590908884,311.2,8.2,4,0.7,479,1122.5,766.9,656.2,52.9,1354.6
20,32.50038330540305,35.42023590908884,311.2,8.2,7.47,0.7,479,1122.5,766.9,656.2,52.9,1354.6
21,32.50038330540305,35.42023590908884,311.2,8.2,6.98,0.7,479,1122.5,766.9,656.2,52.9,1354.6
22,32.50038330540305,35.42023590908884,311.2,8.2,6.05,0.7,479,1122.5,766.9,656.2,52.9,1354.6
23,32.50038330540305,35.42023590908884,311.2,8.2,8.29,0.7,479,1122.5,766.9,656.2,52.9,1354.6
0,32.48333545039356,35.41319055754935,215.6,1,5.02,0.86,519.7,881.8,1248.9,1238,675.8,1451.3
1,32.48333545039356,35.41319055754935,215.6,1,8.18,0.86,519.7,881.8,1248.9,1238,675.8,1451.3
2,32.48333545039356,35.41319055754935,215.6,1,8.17,0.86,519.7,881.8,1248.9,1238,675.8,1451.3
3,32.48333545039356,35.41319055754935,215.6,1,10.63,0.86,519.7,881.8,1248.9,1238,675.8,1451.3
4,32.48333545039356,35.41319055754935,215.6,1,9.97,0.86,519.7,881.8,1248.9,1238,675.8,1451.3
5,32.48333545039356,35.41319055754935,215.6,1,8.04,0.86,519.7,881.8,1248.9,1238,675.8,1451.3
6,32.48333545039356,35.41319055754935,215.6,1,11.78,0.86,519.7,881.8,1248.9,1238,675.8,1451.3
7,32.48333545039356,35.41319055754935,215.6,1,8.93,0.86,519.7,881.8,1248.9,1238,675.8,1451.3
8,32.48333545039356,35.41319055754935,215.6,1,8.8,0.86,519.7,881.8,1248.9,1238,675.8,1451.3
9,32.48333545039356,35.41319055754935,215.6,1,9.38,0.86,519.7,881.8,1248.9,1238,675.8,1451.3
10,32.48333545039356,35.41319055754935,215.6,1,10.97,0.86,519.7,881.8,1248.9,1238,675.8,1451.3
